01	0	2319	0	13.502114	STANDARD
01	0	1410	0	11.414799	STANDARD
01	0	1657	0	11.075508	STANDARD
01	0	2629	0	10.405607	STANDARD
01	0	1938	0	9.603713	STANDARD
01	0	2218	0	9.011454	STANDARD
01	0	2151	0	8.922923	STANDARD
01	0	2379	0	8.825896	STANDARD
01	0	2371	0	8.784762	STANDARD
01	0	1749	0	8.784064	STANDARD
01	0	1698	0	8.757091	STANDARD
01	0	1519	0	8.384301	STANDARD
01	0	1168	0	8.350959	STANDARD
01	0	1752	0	8.247675	STANDARD
01	0	1605	0	8.217038	STANDARD
01	0	2357	0	8.156085	STANDARD
01	0	1046	0	8.13637	STANDARD
01	0	2317	0	8.090507	STANDARD
01	0	2378	0	8.004701	STANDARD
01	0	1827	0	7.9903755	STANDARD
01	0	1161	0	7.970944	STANDARD
01	0	3174	0	7.967355	STANDARD
01	0	2541	0	7.932235	STANDARD
01	0	3069	0	7.9223495	STANDARD
01	0	2219	0	7.9203243	STANDARD
01	0	1844	0	7.688672	STANDARD
01	0	2920	0	7.636355	STANDARD
01	0	3048	0	7.6192975	STANDARD
01	0	1591	0	7.503518	STANDARD
01	0	1071	0	7.4917593	STANDARD
02	0	2434	0	5.969908	STANDARD
02	0	3078	0	5.944656	STANDARD
02	0	2863	0	5.645468	STANDARD
02	0	1046	0	5.5405	STANDARD
02	0	0397	0	5.2793126	STANDARD
02	0	0282	0	5.069126	STANDARD
02	0	1014	0	4.876392	STANDARD
02	0	0616	0	4.7486715	STANDARD
02	0	0492	0	4.7344637	STANDARD
02	0	1867	0	4.7344637	STANDARD
02	0	0435	0	4.670511	STANDARD
02	0	1519	0	4.559944	STANDARD
02	0	0597	0	4.3668466	STANDARD
02	0	1397	0	4.3555636	STANDARD
02	0	1623	0	4.3555636	STANDARD
02	0	2534	0	4.275368	STANDARD
02	0	1264	0	4.247254	STANDARD
02	0	0531	0	3.927222	STANDARD
02	0	0749	0	3.864446	STANDARD
02	0	0760	0	3.864446	STANDARD
02	0	1334	0	3.817421	STANDARD
02	0	2177	0	3.8033543	STANDARD
02	0	2786	0	3.8033543	STANDARD
02	0	0847	0	3.8013048	STANDARD
02	0	1676	0	3.747991	STANDARD
02	0	1183	0	3.713785	STANDARD
02	0	0526	0	3.6863105	STANDARD
02	0	0648	0	3.6863105	STANDARD
02	0	1301	0	3.6863105	STANDARD
02	0	3199	0	3.6428666	STANDARD
03	0	1154	0	6.80361	STANDARD
03	0	1988	0	6.6601205	STANDARD
03	0	2666	0	6.2785673	STANDARD
03	0	2061	0	6.193534	STANDARD
03	0	2112	0	6.068771	STANDARD
03	0	0799	0	5.9429593	STANDARD
03	0	0265	0	5.759406	STANDARD
03	0	0252	0	5.467984	STANDARD
03	0	0929	0	5.372884	STANDARD
03	0	2921	0	5.356283	STANDARD
03	0	1496	0	5.3546786	STANDARD
03	0	0062	0	5.318337	STANDARD
03	0	2411	0	5.314657	STANDARD
03	0	1304	0	5.223517	STANDARD
03	0	2579	0	5.12897	STANDARD
03	0	1386	0	5.0887194	STANDARD
03	0	1521	0	5.057442	STANDARD
03	0	0205	0	5.050841	STANDARD
03	0	1565	0	5.0321283	STANDARD
03	0	1387	0	5.014563	STANDARD
03	0	3115	0	4.8940916	STANDARD
03	0	0077	0	4.8167424	STANDARD
03	0	1029	0	4.7480707	STANDARD
03	0	1723	0	4.730833	STANDARD
03	0	1223	0	4.6810026	STANDARD
03	0	0661	0	4.6808844	STANDARD
03	0	1787	0	4.5985594	STANDARD
03	0	2587	0	4.567738	STANDARD
03	0	1313	0	4.46353	STANDARD
03	0	2939	0	4.460331	STANDARD
04	0	2377	0	19.92066	STANDARD
04	0	3128	0	18.639896	STANDARD
04	0	3043	0	17.527021	STANDARD
04	0	1135	0	16.173567	STANDARD
04	0	3049	0	15.248208	STANDARD
04	0	2939	0	14.703	STANDARD
04	0	2931	0	14.639798	STANDARD
04	0	3141	0	13.315851	STANDARD
04	0	2438	0	12.341614	STANDARD
04	0	0616	0	12.036253	STANDARD
04	0	2314	0	11.928778	STANDARD
04	0	2342	0	11.397661	STANDARD
04	0	2895	0	11.038687	STANDARD
04	0	2851	0	10.892864	STANDARD
04	0	2376	0	10.809626	STANDARD
04	0	2519	0	10.529816	STANDARD
04	0	2439	0	10.470625	STANDARD
04	0	2848	0	10.373194	STANDARD
04	0	2844	0	10.243846	STANDARD
04	0	1506	0	9.623383	STANDARD
04	0	1829	0	9.3263445	STANDARD
04	0	2767	0	9.321801	STANDARD
04	0	3105	0	9.275112	STANDARD
04	0	2958	0	9.237941	STANDARD
04	0	1014	0	9.164365	STANDARD
04	0	2684	0	9.1532	STANDARD
04	0	0483	0	9.052097	STANDARD
04	0	0435	0	9.043089	STANDARD
04	0	2371	0	9.033586	STANDARD
04	0	2558	0	9.0237255	STANDARD
05	0	1829	0	15.436592	STANDARD
05	0	2035	0	12.821901	STANDARD
05	0	3050	0	12.500408	STANDARD
05	0	2321	0	12.210243	STANDARD
05	0	2299	0	11.59575	STANDARD
05	0	2629	0	11.594239	STANDARD
05	0	3011	0	11.498553	STANDARD
05	0	3147	0	10.867234	STANDARD
05	0	3102	0	10.439095	STANDARD
