01	0	2629	0	18.606329	STANDARD
01	0	1657	0	18.58821	STANDARD
01	0	2319	0	18.232563	STANDARD
01	0	1938	0	17.341503	STANDARD
01	0	2218	0	17.159922	STANDARD
01	0	1410	0	16.642004	STANDARD
01	0	2151	0	16.260708	STANDARD
01	0	2219	0	15.938478	STANDARD
01	0	1752	0	15.916929	STANDARD
01	0	1519	0	15.5805	STANDARD
01	0	2357	0	15.500686	STANDARD
01	0	2379	0	15.406608	STANDARD
01	0	1827	0	15.386589	STANDARD
01	0	1844	0	15.349287	STANDARD
01	0	1749	0	15.276021	STANDARD
01	0	2378	0	15.198546	STANDARD
01	0	2371	0	15.155409	STANDARD
01	0	1605	0	15.059282	STANDARD
01	0	1698	0	15.017919	STANDARD
01	0	2920	0	14.647032	STANDARD
01	0	1161	0	14.530983	STANDARD
01	0	3127	0	14.307545	STANDARD
01	0	3174	0	14.25845	STANDARD
01	0	2424	0	14.216286	STANDARD
01	0	1071	0	14.011064	STANDARD
01	0	2535	0	13.901569	STANDARD
01	0	2380	0	13.842441	STANDARD
01	0	0971	0	13.588034	STANDARD
01	0	2344	0	13.542778	STANDARD
01	0	3048	0	13.526753	STANDARD
02	0	2434	0	6.685174	STANDARD
02	0	1519	0	6.521348	STANDARD
02	0	0282	0	6.09443	STANDARD
02	0	2534	0	5.8355865	STANDARD
02	0	3078	0	5.7704268	STANDARD
02	0	2863	0	5.702608	STANDARD
02	0	1014	0	5.541945	STANDARD
02	0	0597	0	5.523296	STANDARD
02	0	1183	0	5.4409	STANDARD
02	0	1046	0	5.3859634	STANDARD
02	0	1676	0	5.271625	STANDARD
02	0	1334	0	5.258547	STANDARD
02	0	0492	0	5.1846185	STANDARD
02	0	1867	0	5.1846185	STANDARD
02	0	1305	0	5.1297245	STANDARD
02	0	2845	0	5.051399	STANDARD
02	0	0847	0	5.0404644	STANDARD
02	0	0435	0	5.022695	STANDARD
02	0	3199	0	4.966559	STANDARD
02	0	2177	0	4.927967	STANDARD
02	0	2786	0	4.927967	STANDARD
02	0	1542	0	4.7052917	STANDARD
02	0	1264	0	4.6376667	STANDARD
02	0	0397	0	4.616887	STANDARD
02	0	1588	0	4.5708146	STANDARD
02	0	3202	0	4.551287	STANDARD
02	0	2572	0	4.533696	STANDARD
02	0	0749	0	4.5159335	STANDARD
02	0	0760	0	4.5159335	STANDARD
02	0	0242	0	4.4972196	STANDARD
03	0	1988	0	10.542803	STANDARD
03	0	2112	0	9.593215	STANDARD
03	0	2061	0	8.583434	STANDARD
03	0	0265	0	8.010936	STANDARD
03	0	1496	0	7.9542694	STANDARD
03	0	0799	0	7.78907	STANDARD
03	0	2411	0	7.727786	STANDARD
03	0	1304	0	7.6827226	STANDARD
03	0	2666	0	7.6459675	STANDARD
03	0	2579	0	7.479226	STANDARD
03	0	0205	0	7.3455086	STANDARD
03	0	1154	0	7.1763306	STANDARD
03	0	1723	0	7.1058455	STANDARD
03	0	1565	0	7.0851107	STANDARD
03	0	0252	0	7.0361977	STANDARD
03	0	0062	0	7.01964	STANDARD
03	0	2939	0	6.8314	STANDARD
03	0	2921	0	6.8017836	STANDARD
03	0	1521	0	6.7464166	STANDARD
03	0	1386	0	6.6428566	STANDARD
03	0	2886	0	6.5888996	STANDARD
03	0	1787	0	6.4677453	STANDARD
03	0	3115	0	6.464096	STANDARD
03	0	3144	0	6.4448404	STANDARD
03	0	3099	0	6.4286056	STANDARD
03	0	3102	0	6.396279	STANDARD
03	0	0929	0	6.2973046	STANDARD
03	0	0661	0	6.2591686	STANDARD
03	0	1852	0	6.2051296	STANDARD
03	0	0637	0	6.202158	STANDARD
04	0	2377	0	26.016201	STANDARD
04	0	3043	0	25.093014	STANDARD
04	0	3128	0	24.404236	STANDARD
04	0	2939	0	20.787613	STANDARD
04	0	3141	0	19.482952	STANDARD
04	0	3049	0	18.15168	STANDARD
04	0	2342	0	17.260061	STANDARD
04	0	2519	0	16.409538	STANDARD
04	0	2844	0	15.954771	STANDARD
04	0	1135	0	15.878096	STANDARD
04	0	2895	0	15.873002	STANDARD
04	0	2439	0	15.165605	STANDARD
04	0	2848	0	14.755423	STANDARD
04	0	2438	0	14.637708	STANDARD
04	0	2376	0	14.524771	STANDARD
04	0	0483	0	14.407534	STANDARD
04	0	3148	0	14.114872	STANDARD
04	0	2742	0	13.856075	STANDARD
04	0	2371	0	13.729832	STANDARD
04	0	2958	0	13.680701	STANDARD
04	0	3103	0	13.5127735	STANDARD
04	0	2870	0	13.508615	STANDARD
04	0	2851	0	13.4785185	STANDARD
04	0	2931	0	13.438932	STANDARD
04	0	2314	0	13.010536	STANDARD
04	0	0616	0	12.923702	STANDARD
04	0	2684	0	12.576449	STANDARD
04	0	1506	0	12.563298	STANDARD
04	0	2558	0	12.470755	STANDARD
04	0	2767	0	12.405131	STANDARD
05	0	1829	0	20.433624	STANDARD
05	0	2035	0	19.745441	STANDARD
05	0	2321	0	18.339413	STANDARD
05	0	2299	0	17.772928	STANDARD
05	0	2629	0	16.58664	STANDARD
05	0	1188	0	15.991969	STANDARD
05	0	1923	0	15.862468	STANDARD
05	0	3050	0	15.571592	STANDARD
